Zeit	Kanal A	Kanal B
(s)	(V)	(V)
-15.04218231	0.79103980	9.45463400
-15.04084831	0.78753010	9.46226300
-15.03951431	0.78386790	9.46226300
-15.03818031	0.77898500	9.46836800
-15.03684631	0.77394940	9.46836800
-15.03551231	0.76906650	9.46836800
-15.03417831	0.76403090	9.47599700
-15.03284431	0.75975830	9.47599700
-15.03151031	0.75685910	9.47599700
-15.03017631	0.75258640	9.47599700
-15.02884231	0.74907680	9.47599700
-15.02750831	0.74480420	9.47599700
-15.02617431	0.73992130	9.47599700
-15.02484031	0.73488570	9.48362700
-15.02350631	0.72985020	9.48973100
-15.02217231	0.72557750	9.49736000
-15.02083831	0.72206800	9.49736000
-15.01950431	0.71855830	9.49736000
-15.01817031	0.71504870	9.50346400
-15.01683631	0.71077610	9.51872300
-15.01550231	0.70650350	9.51872300
-15.01416831	0.70223090	9.52482700
-15.01283431	0.69872130	9.52482700
-15.01150031	0.69505910	9.52482700
-15.01016631	0.69231240	9.52482700
-15.00883231	0.68865020	9.53245600
-15.00749831	0.68514060	9.53856000
-15.00616431	0.68086800	9.54619000
-15.00483031	0.67659530	9.55382000
-15.00349631	0.67232280	9.55992300
-15.00216231	0.66881310	9.56755300
-15.00082831	0.66591390	9.57365600
-14.99949431	0.66240420	9.57365600
-14.99816031	0.65813170	9.57365600
-14.99682631	0.65462200	9.58128600
-14.99549231	0.65095980	9.58891600
-14.99415831	0.64745010	9.58891600
-14.99282431	0.64394060	9.59501900
-14.99149031	0.64180430	9.60265000
-14.99015631	0.63966800	9.61027900
-14.98882231	0.63615830	9.61638300
-14.98748831	0.63249610	9.62401200
-14.98615431	0.62822350	9.63011600
-14.98482031	0.62471390	9.63774500
-14.98348631	0.62120430	9.64537500
-14.98215231	0.61830500	9.65147900
-14.98081831	0.61555830	9.65147900
-14.97948431	0.61342200	9.65910800
-14.97815031	0.60975980	9.65910800
-14.97681631	0.60625020	9.66521200
-14.97548231	0.60197760	9.67284100
-14.97414831	0.59846790	9.68047100
-14.97281431	0.59633170	9.68657500
-14.97148031	0.59419540	9.69420400
-14.97014631	0.59205910	9.69420400
-14.96881231	0.58992280	9.70030900
-14.96747831	0.58702360	9.70793800
-14.96614431	0.58351390	9.70793800
-14.96481031	0.57924130	9.71556800
-14.96347631	0.57573170	9.72167100
-14.96214231	0.57283240	9.72930000
-14.96080831	0.57145910	9.73540400
-14.95947431	0.56932280	9.74303400
-14.95814031	0.56642350	9.74303400
-14.95680631	0.56291390	9.75066400
-14.95547231	0.55925170	9.75676700
-14.95413831	0.55574210	9.76439700
-14.95280431	0.55360570	9.77202600
-14.95147031	0.55146940	9.77813100
-14.95013631	0.54933320	9.78576000
-14.94880231	0.54719690	9.78576000
-14.94746831	0.54445020	9.79186300
-14.94613431	0.54017760	9.79949400
-14.94480031	0.53651540	9.80712300
-14.94346631	0.53376870	9.81322700
-14.94213231	0.53086950	9.82085600
-14.94079831	0.52873320	9.82696000
-14.93946431	0.52659690	9.82696000
-14.93813031	0.52369760	9.82696000
-14.93679631	0.52095100	9.82696000
-14.93546231	0.51728870	9.83459000
-14.93412831	0.51377910	9.84221900
-14.93279431	0.51087990	9.84221900
-14.93146031	0.50889620	9.84221900
-14.93012631	0.50675980	9.84832300
-14.92879231	0.50462350	9.84832300
-14.92745831	0.50172430	9.85595300
-14.92612431	0.49882500	9.86205700
-14.92479031	0.49531540	9.86968600
-14.92345631	0.49241610	9.86968600
-14.92212231	0.48966950	9.86968600
-14.92078831	0.48814360	9.86968600
-14.91945431	0.48677020	9.86968600
-14.91812031	0.48387100	9.86968600
-14.91678631	0.48036130	9.86968600
-14.91545231	0.47746210	9.86968600
-14.91411831	0.47547840	9.87731600
-14.91278431	0.47395240	9.88341900
-14.91145031	0.47181620	9.88341900
-14.91011631	0.46967990	9.88341900
-14.90878231	0.46754360	9.89104800
-14.90744831	0.46540730	9.89104800
-14.90611431	0.46189760	9.89104800
-14.90478031	0.45838800	9.89104800
-14.90344631	0.45625170	9.89104800
-14.90211231	0.45411540	9.89104800
-14.90077831	0.45258950	9.89104800
-14.89944431	0.45060580	9.89104800
-14.89811031	0.44770650	9.89104800
-14.89677631	0.44480730	9.89104800
-14.89544231	0.44206060	9.89867900
-14.89410831	0.43916140	9.89867900
-14.89277431	0.43702510	9.89867900
-14.89144031	0.43565170	9.89867900
-14.89010631	0.43488880	9.89867900
-14.88877231	0.43351540	9.89867900
-14.88743831	0.43061620	9.89867900
-14.88610431	0.42786950	9.89867900
-14.88477031	0.42497020	9.89867900
-14.88343631	0.42207100	9.89867900
-14.88210231	0.41993470	9.89867900
-14.88076831	0.41856140	9.89867900
-14.87943431	0.41779840	9.89867900
-14.87810031	0.41642500	9.89867900
-14.87676631	0.41352580	9.90478200
-14.87543231	0.41001620	9.90478200
-14.87409831	0.40787990	9.90478200
-14.87276431	0.40650650	9.90478200
-14.87143031	0.40574360	9.90478200
-14.87009631	0.40513320	9.91241300
-14.86876231	0.40360730	9.91241300
-14.86742831	0.40147100	9.91851600
-14.86609431	0.39872430	9.91851600
-14.86476031	0.39582510	9.92614600
-14.86342631	0.39368880	9.92614600
-14.86209231	0.39231540	9.92614600
-14.86075831	0.39155250	9.92614600
-14.85942431	0.39078950	9.93377500
-14.85809031	0.38865320	9.93377500
-14.85675631	0.38651690	9.93377500
-14.85542231	0.38514360	9.93377500
-14.85408831	0.38377030	9.93987800
-14.85275431	0.38300730	9.93987800
-14.85142031	0.38239690	9.93987800
-14.85008631	0.38163400	9.93987800
-14.84875231	0.38087100	9.93987800
-14.84741831	0.37949770	9.94750800
-14.84608431	0.37736140	9.95361200
-14.84475031	0.37446210	9.95361200
-14.84341631	0.37232580	9.96124200
-14.84208231	0.37095250	9.96124200
-14.84074831	0.36957910	9.96124200
-14.83941431	0.36805320	9.96887100
-14.83808031	0.36667990	9.97497500
-14.83674630	0.36454360	9.98260400
-14.83541230	0.36164430	9.98870800
-14.83407830	0.35966060	9.99633800
-14.83274430	0.35889770	9.99633800
-14.83141030	0.35889770	10.00397000
-14.83007630	0.35813470	10.01007000
-14.82874230	0.35676140	10.01007000
-14.82740830	0.35462510	10.01770000
-14.82607430	0.35325180	10.02380000
-14.82474030	0.35111550	10.02380000
-14.82340630	0.34897910	10.03143000
-14.82207230	0.34745320	10.03906000
-14.82073830	0.34745320	10.04517000
-14.81940430	0.34684290	10.05280000
-14.81807030	0.34531690	10.06043000
-14.81673630	0.34318060	10.06653000
-14.81540230	0.34104430	10.07416000
-14.81406830	0.33967100	10.08026000
-14.81273430	0.33890800	10.08026000
-14.81140030	0.33829770	10.08789000
-14.81006630	0.33753470	10.08789000
-14.80873230	0.33692430	10.09552000
-14.80739830	0.33616140	10.10163000
-14.80606430	0.33402510	10.10926000
-14.80473030	0.33188880	10.11536000
-14.80339630	0.32975250	10.12299000
-14.80206230	0.32898950	10.13062000
-14.80072830	0.32837920	10.13672000
-14.79939430	0.32761620	10.14435000
-14.79806030	0.32624290	10.15046000
-14.79672630	0.32471700	10.15809000
-14.79539230	0.32258060	10.16572000
-14.79405830	0.32044430	10.17182000
-14.79272430	0.31907100	10.17945000
-14.79139030	0.31907100	10.17945000
-14.79005630	0.31907100	10.18555000
-14.78872230	0.31830810	10.19318000
-14.78738830	0.31693470	10.20081000
-14.78605430	0.31479840	10.20691000
-14.78472030	0.31266210	10.20691000
-14.78338630	0.31128880	10.21454000
-14.78205230	0.30991550	10.21454000
-14.78071830	0.30991550	10.22218000
-14.77938430	0.30991550	10.22218000
-14.77805030	0.30838950	10.22828000
-14.77671630	0.30701620	10.23591000
-14.77538230	0.30487990	10.24201000
-14.77404830	0.30350660	10.24201000
-14.77271430	0.30350660	10.24964000
-14.77138030	0.30350660	10.25727000
-14.77004630	0.30198060	10.26338000
-14.76871230	0.30060730	10.26338000
-14.76737830	0.29923400	10.27100000
-14.76604430	0.29770810	10.27711000
-14.76471030	0.29557180	10.28474000
-14.76337630	0.29419840	10.29237000
-14.76204230	0.29343550	10.29237000
-14.76070830	0.29343550	10.29237000
-14.75937430	0.29343550	10.29847000
-14.75804030	0.29206210	10.29847000
-14.75670630	0.29068880	10.30610000
-14.75537230	0.28992580	10.31220000
-14.75403830	0.28931550	10.31220000
-14.75270430	0.28855250	10.31220000
-14.75137030	0.28855250	10.31220000
-14.75003630	0.28931550	10.31220000
-14.74870230	0.28855250	10.31220000
-14.74736830	0.28717920	10.31983000
-14.74603430	0.28504290	10.31983000
-14.74470030	0.28351690	10.31983000
-14.74336630	0.28290660	10.32746000
-14.74203230	0.28214360	10.32746000
-14.74069830	0.28138070	10.32746000
-14.73936430	0.28138070	10.33357000
-14.73803030	0.28138070	10.33357000
-14.73669630	0.28000730	10.33357000
-14.73536230	0.27787100	10.33357000
-14.73402830	0.27649770	10.33357000
-14.73269430	0.27573470	10.33357000
-14.73136030	0.27573470	10.33357000
-14.73002630	0.27573470	10.33357000
-14.72869230	0.27497180	10.33357000
-14.72735830	0.27436140	10.34120000
-14.72602430	0.27359840	10.34120000
-14.72469030	0.27222510	10.34883000
-14.72335630	0.27069920	10.35493000
-14.72202230	0.27008880	10.35493000
-14.72068830	0.27008880	10.35493000
-14.71935430	0.27008880	10.35493000
-14.71802030	0.26932590	10.36256000
-14.71668630	0.26795250	10.36256000
-14.71535230	0.26657920	10.36256000
-14.71401830	0.26581620	10.36256000
-14.71268430	0.26581620	10.36866000
-14.71135030	0.26581620	10.36866000
-14.71001630	0.26581620	10.36866000
-14.70868230	0.26581620	10.36866000
-14.70734830	0.26581620	10.36866000
-14.70601430	0.26444290	10.37629000
-14.70468030	0.26291700	10.38392000
-14.70334630	0.26230660	10.38392000
-14.70201230	0.26230660	10.38392000
-14.70067830	0.26230660	10.38392000
-14.69934430	0.26230660	10.39003000
-14.69801030	0.26154360	10.39766000
-14.69667630	0.26078070	10.40376000
-14.69534230	0.25940730	10.40376000
-14.69400830	0.25803400	10.41139000
-14.69267430	0.25803400	10.41139000
-14.69134030	0.25864440	10.41139000
-14.69000630	0.25940730	10.41139000
-14.68867230	0.25864440	10.41902000
-14.68733830	0.25803400	10.42512000
-14.68600430	0.25650810	10.42512000
-14.68467030	0.25589770	10.42512000
-14.68333630	0.25513470	10.43275000
-14.68200230	0.25513470	10.43886000
-14.68066830	0.25513470	10.43886000
-14.67933430	0.25589770	10.44649000
-14.67800030	0.25513470	10.45412000
-14.67666630	0.25437180	10.45412000
-14.67533230	0.25299840	10.46022000
-14.67399830	0.25299840	10.46022000
-14.67266430	0.25376140	10.46785000
-14.67133030	0.25437180	10.47395000
-14.66999630	0.25437180	10.47395000
-14.66866230	0.25437180	10.48158000
-14.66732830	0.25437180	10.48921000
-14.66599430	0.25376140	10.49532000
-14.66466030	0.25223550	10.49532000
-14.66332630	0.25162510	10.50294000
-14.66199230	0.25162510	10.51057000
-14.66065830	0.25223550	10.51668000
-14.65932430	0.25223550	10.52431000
-14.65799030	0.25162510	10.53041000
-14.65665630	0.25086220	10.53804000
-14.65532230	0.25009920	10.54567000
-14.65398830	0.24948880	10.55177000
-14.65265430	0.24948880	10.55940000
-14.65132030	0.25009920	10.56551000
-14.64998630	0.25086220	10.57314000
-14.64865230	0.25162510	10.58077000
-14.64731830	0.25086220	10.58687000
-14.64598430	0.25009920	10.59450000
-14.64465030	0.24948880	10.60060000
-14.64331630	0.24872580	10.60823000
-14.64198230	0.24796290	10.61586000
-14.64064830	0.24796290	10.62197000
-14.63931430	0.24872580	10.62960000
-14.63798030	0.24872580	10.62960000
-14.63664630	0.24796290	10.63570000
-14.63531230	0.24735250	10.64333000
-14.63397830	0.24658960	10.65096000
-14.63264430	0.24735250	10.65096000
-14.63131030	0.24796290	10.65706000
-14.62997630	0.24872580	10.66469000
-14.62864230	0.24796290	10.67232000
-14.62730830	0.24735250	10.67232000
-14.62597430	0.24658960	10.67843000
-14.62464030	0.24597920	10.68606000
-14.62330630	0.24521620	10.69216000
-14.62197230	0.24445330	10.69979000
-14.62063830	0.24521620	10.69979000
-14.61930430	0.24521620	10.69979000
-14.61797030	0.24445330	10.70742000
-14.61663630	0.24384290	10.71352000
-14.61530230	0.24307990	10.72115000
-14.61396830	0.24231700	10.72115000
-14.61263430	0.24231700	10.72115000
-14.61130030	0.24307990	10.72115000
-14.60996630	0.24384290	10.72726000
-14.60863230	0.24445330	10.72726000
-14.60729830	0.24384290	10.73489000
-14.60596430	0.24231700	10.74252000
-14.60463030	0.24094360	10.74862000
-14.60329630	0.24094360	10.74862000
-14.60196230	0.24094360	10.74862000
-14.60062830	0.24170660	10.75625000
-14.59929430	0.24170660	10.76235000
-14.59796030	0.24170660	10.76235000
-14.59662630	0.24094360	10.76235000
-14.59529230	0.24018070	10.76998000
-14.59395830	0.23957030	10.76998000
-14.59262430	0.24018070	10.76998000
-14.59129030	0.24094360	10.77761000
-14.58995630	0.24094360	10.77761000
-14.58862230	0.24018070	10.78372000
-14.58728830	0.23957030	10.78372000
-14.58595430	0.23880730	10.78372000
-14.58462030	0.23804440	10.79134000
-14.58328630	0.23743400	10.79134000
-14.58195230	0.23667100	10.79134000
-14.58061830	0.23743400	10.79134000
-14.57928430	0.23743400	10.79897000
-14.57795030	0.23743400	10.79897000
-14.57661630	0.23667100	10.79897000
-14.57528230	0.23590810	10.79897000
-14.57394830	0.23529770	10.80508000
-14.57261430	0.23590810	10.81271000
-14.57128030	0.23667100	10.81271000
-14.56994630	0.23743400	10.81881000
-14.56861230	0.23743400	10.81881000
-14.56727830	0.23667100	10.81881000
-14.56594430	0.23529770	10.81881000
-14.56461030	0.23453470	10.82644000
-14.56327630	0.23377180	10.82644000
-14.56194230	0.23377180	10.83407000
-14.56060830	0.23453470	10.83407000
-14.55927430	0.23453470	10.83407000
-14.55794030	0.23453470	10.83407000
-14.55660630	0.23453470	10.84018000
-14.55527230	0.23377180	10.84781000
-14.55393830	0.23316140	10.84781000
-14.55260430	0.23316140	10.84781000
-14.55127030	0.23377180	10.84781000
-14.54993630	0.23453470	10.84781000
-14.54860230	0.23529770	10.84781000
-14.54726830	0.23453470	10.84781000
-14.54593430	0.23377180	10.84781000
-14.54460030	0.23316140	10.84781000
-14.54326630	0.23316140	10.85391000
-14.54193230	0.23316140	10.86154000
-14.54059830	0.23316140	10.86154000
-14.53926430	0.23316140	10.86917000
-14.53793030	0.23316140	10.86917000
-14.53659630	0.23239850	10.86917000
-14.53526230	0.23163550	10.87527000
-14.53392830	0.23163550	10.88290000
-14.53259430	0.23239850	10.88900000
-14.53126030	0.23316140	10.89663000
-14.52992630	0.23377180	10.89663000
-14.52859230	0.23377180	10.89663000
-14.52725830	0.23377180	10.90426000
-14.52592430	0.23316140	10.90426000
-14.52459030	0.23239850	10.91037000
-14.52325630	0.23163550	10.91037000
-14.52192230	0.23163550	10.91800000
-14.52058830	0.23239850	10.92410000
-14.51925430	0.23316140	10.93173000
-14.51792030	0.23239850	10.93936000
-14.51658630	0.23102510	10.94546000
-14.51525230	0.22949920	10.94546000
-14.51391830	0.22949920	10.95309000
-14.51258430	0.22949920	10.95309000
-14.51125030	0.22949920	10.96072000
-14.50991630	0.23026220	10.96683000
-14.50858230	0.23026220	10.97446000
-14.50724830	0.22949920	10.98056000
-14.50591430	0.22812590	10.98819000
-14.50458030	0.22812590	10.99582000
-14.50324630	0.22812590	11.00192000
-14.50191230	0.22812590	11.00955000
-14.50057830	0.22888880	11.01566000
-14.49924430	0.22888880	11.02328000
-14.49791030	0.22888880	11.03091000
-14.49657630	0.22888880	11.03702000
-14.49524230	0.22736290	11.04465000
-14.49390830	0.22736290	11.05075000
-14.49257430	0.22812590	11.05838000
-14.49124030	0.22888880	11.06601000
-14.48990630	0.22949920	11.07211000
-14.48857230	0.22949920	11.07211000
-14.48723830	0.22888880	11.07211000
-14.48590430	0.22812590	11.07975000
-14.48457030	0.22736290	11.07975000
-14.48323630	0.22736290	11.08585000
-14.48190230	0.22736290	11.09348000
-14.48056830	0.22888880	11.10111000
-14.47923430	0.22949920	11.10111000
-14.47790030	0.22949920	11.10721000
-14.47656630	0.22888880	11.10721000
-14.47523230	0.22812590	11.11484000
-14.47389830	0.22812590	11.12247000
-14.47256430	0.22812590	11.12857000
-14.47123030	0.22888880	11.12857000
-14.46989630	0.22949920	11.12857000
-14.46856230	0.23026220	11.13620000
-14.46722830	0.23026220	11.14231000
-14.46589430	0.22949920	11.14994000
-14.46456030	0.22888880	11.15757000
-14.46322630	0.22812590	11.17130000
-14.46189230	0.22812590	11.17740000
-14.46055830	0.22888880	11.18503000
-14.45922430	0.22888880	11.19266000
-14.45789030	0.22888880	11.19266000
-14.45655630	0.22888880	11.19266000
-14.45522230	0.22888880	11.19877000
-14.45388830	0.22888880	11.19877000
-14.45255430	0.22949920	11.20640000
-14.45122030	0.23102510	11.21250000
-14.44988630	0.23163550	11.21250000
-14.44855230	0.23163550	11.22013000
-14.44721830	0.23102510	11.22013000
-14.44588430	0.23026220	11.22013000
-14.44455030	0.22949920	11.22776000
-14.44321630	0.22949920	11.23386000
-14.44188230	0.22949920	11.23386000
-14.44054830	0.22949920	11.24149000
-14.43921430	0.23026220	11.24149000
-14.43788030	0.23026220	11.24912000
-14.43654630	0.22949920	11.24912000
-14.43521230	0.22888880	11.24912000
-14.43387830	0.22888880	11.24912000
-14.43254430	0.23026220	11.24912000
-14.43121030	0.23163550	11.24912000
-14.42987630	0.23239850	11.25523000
-14.42854230	0.23239850	11.26286000
-14.42720830	0.23239850	11.27659000
-14.42587430	0.23239850	11.28422000
-14.42454030	0.23163550	11.29032000
-14.42320630	0.23163550	11.29032000
-14.42187230	0.23163550	11.29795000
-14.42053830	0.23316140	11.30406000
-14.41920430	0.23316140	11.31169000
-14.41787030	0.23316140	11.31931000
-14.41653630	0.23316140	11.32542000
-14.41520230	0.23239850	11.32542000
-14.41386830	0.23239850	11.33305000
-14.41253430	0.23239850	11.33305000
-14.41120030	0.23316140	11.33305000
-14.40986630	0.23453470	11.33305000
-14.40853230	0.23529770	11.33305000
-14.40719830	0.23453470	11.33915000
-14.40586430	0.23377180	11.34678000
-14.40453030	0.23316140	11.34678000
-14.40319630	0.23316140	11.34678000
-14.40186230	0.23316140	11.35441000
-14.40052830	0.23377180	11.36052000
-14.39919430	0.23377180	11.36814000
-14.39786030	0.23377180	11.37425000
-14.39652630	0.23377180	11.37425000
-14.39519230	0.23316140	11.38188000
-14.39385830	0.23316140	11.38951000
-14.39252430	0.23377180	11.39561000
-14.39119030	0.23529770	11.39561000
-14.38985630	0.23590810	11.40324000
-14.38852230	0.23667100	11.41087000
-14.38718830	0.23667100	11.41697000
-14.38585429	0.23590810	11.42460000
-14.38452029	0.23529770	11.43071000
-14.38318629	0.23453470	11.43071000
-14.38185229	0.23529770	11.43834000
-14.38051829	0.23590810	11.44597000
-14.37918429	0.23667100	11.45207000
-14.37785029	0.23667100	11.45207000
-14.37651629	0.23667100	11.45970000
-14.37518229	0.23590810	11.45970000
-14.37384829	0.23667100	11.46581000
-14.37251429	0.23743400	11.47343000
-14.37118029	0.23804440	11.48106000
-14.36984629	0.23880730	11.48717000
-14.36851229	0.23957030	11.49480000
